"시점","시도별","품목별",데이터
"2021. 09","전국","고구마",142.99
"2021. 09","전국","도라지",119.01
"2021. 09","전국","콩나물",114.54
"2021. 09","전국","버섯",106.50
"2021. 09","전국","오이",143.61
"2021. 09","전국","풋고추",110.59
"2021. 09","전국","호박",174.86
"2021. 09","전국","가지",118.15
"2021. 09","전국","토마토",147.73
"2021. 09","전국","파",107.88
"2021. 09","전국","양파",101.00
"2021. 09","전국","마늘",137.29
"2021. 09","전국","브로콜리",183.82
"2021. 09","전국","고사리",115.34
"2021. 09","전국","파프리카",155.27
"2021. 09","전국","생강",104.86
"2021. 09","전국","(농산물)과실",137.14
"2021. 09","전국","사과",128.83
"2021. 09","전국","배",173.29
"2021. 09","전국","복숭아",145.90
"2021. 09","전국","포도",155.63
"2021. 09","전국","밤",152.19
"2021. 09","전국","감",166.92
"2021. 09","전국","귤",141.09
"2021. 09","전국","오렌지",101.56
"2021. 09","전국","참외",117.07
"2021. 09","전국","수박",171.31
"2021. 09","전국","딸기",84.60
"2021. 09","전국","바나나",113.63
"2021. 09","전국","키위",103.52
"2021. 09","전국","블루베리",105.25
"2021. 09","전국","아몬드",85.96
"2021. 09","전국","(농산물)기타농산물",137.27
"2021. 09","전국","고춧가루",155.36
"2021. 09","전국","참깨",109.69
"2021. 09","전국","인삼",92.45
"2021. 09","전국","생화",135.20
"2021. 09","전국","축산물",135.44
"2021. 09","전국","국산쇠고기",143.85
"2021. 09","전국","수입쇠고기",124.71
"2021. 09","전국","돼지고기",133.65
"2021. 09","전국","닭고기",103.66
"2021. 09","전국","달걀",149.63
"2021. 09","전국","꿀",122.80
"2021. 09","전국","수산물",120.42
"2021. 09","전국","갈치",100.84
"2021. 09","전국","명태",115.39
"2021. 09","전국","조기",93.53
"2021. 09","전국","고등어",110.93
"2021. 09","전국","오징어",201.53
"2021. 09","전국","게",143.64
"2021. 09","전국","굴",111.34
"2021. 09","전국","조개",129.12
"2021. 09","전국","전복",70.72
"2021. 09","전국","마른멸치",106.52
"2021. 09","전국","마른오징어",211.77
"2021. 09","전국","낙지",130.44
"2021. 09","전국","김",143.84
"2021. 09","전국","미역",111.89
"2021. 09","전국","공업제품",105.10
"2021. 09","전국","가공식품",108.76
"2021. 09","전국","밀가루",94.72
"2021. 09","전국","국수",114.85
"2021. 09","전국","라면",115.14
"2021. 09","전국","당면",100.77
"2021. 09","전국","두부",109.36
"2021. 09","전국","시리얼",92.52
"2021. 09","전국","부침가루",98.98
"2021. 09","전국","케이크",122.82
"2021. 09","전국","빵",127.65
"2021. 09","전국","떡",121.62
"2021. 09","전국","파스타면",112.12
"2021. 09","전국","소시지",104.25
"2021. 09","전국","햄및베이컨",102.61
"2021. 09","전국","오징어채",138.15
"2021. 09","전국","북어채",115.66
"2021. 09","전국","어묵",117.39
"2021. 09","전국","맛살",102.76
"2021. 09","전국","생선통조림",119.57
"2021. 09","전국","젓갈",137.63
"2021. 09","전국","우유",105.29
"2021. 09","전국","분유",87.13
"2021. 09","전국","치즈",101.29
"2021. 09","전국","발효유",107.27
"2021. 09","전국","참기름",124.91
"2021. 09","전국","식용유",94.21
"2021. 09","전국","과일가공품",112.30
"2021. 09","전국","단무지",96.47
"2021. 09","전국","맛김",110.33
"2021. 09","전국","초콜릿",105.36
"2021. 09","전국","사탕",94.79
"2021. 09","전국","껌",92.61
"2021. 09","전국","아이스크림",96.74
"2021. 09","전국","비스킷",110.23
"2021. 09","전국","스낵과자",110.12
"2021. 09","전국","파이",88.08
"2021. 09","전국","설탕",102.13
"2021. 09","전국","잼",120.38
"2021. 09","전국","물엿",103.44
"2021. 09","전국","소금",122.19
"2021. 09","전국","간장",110.38
"2021. 09","전국","된장",100.10
"2021. 09","전국","양념소스",86.02
"2021. 09","전국","고추장",97.81
"2021. 09","전국","카레",109.59
"2021. 09","전국","식초",133.54
"2021. 09","전국","드레싱",116.24
"2021. 09","전국","혼합조미료",121.39
"2021. 09","전국","스프",125.43
"2021. 09","전국","이유식",101.04
"2021. 09","전국","김치",122.52
"2021. 09","전국","밑반찬",116.41
"2021. 09","전국","냉동식품",99.70
"2021. 09","전국","즉석식품",114.48
"2021. 09","전국","삼각김밥",115.86
"2021. 09","전국","커피",97.18
"2021. 09","전국","차",94.13
"2021. 09","전국","주스",97.84
"2021. 09","전국","두유",116.76
"2021. 09","전국","생수",106.12
"2021. 09","전국","기능성음료",103.82
"2021. 09","전국","탄산음료",117.50
"2021. 09","전국","혼합음료",111.85
"2021. 09","전국","소주",121.58
"2021. 09","전국","과실주",102.60
"2021. 09","전국","맥주",109.57
"2021. 09","전국","막걸리",126.48
"2021. 09","전국","양주",90.97
"2021. 09","전국","약주",110.35
"2021. 09","전국","홍삼",100.00
"2021. 09","전국","건강기능식품",91.76
"2021. 09","전국","내구재",102.36
"2021. 09","전국","장롱",127.53
"2021. 09","전국","침대",138.11
"2021. 09","전국","거실장",123.37
"2021. 09","전국","소파",135.73
"2021. 09","전국","책상",135.84
"2021. 09","전국","의자",98.27
"2021. 09","전국","식탁",127.40
"2021. 09","전국","싱크대",143.49
"2021. 09","전국","전기밥솥",87.27
"2021. 09","전국","가스레인지",100.42
"2021. 09","전국","전자레인지",100.55
"2021. 09","전국","전기레인지",111.68
"2021. 09","전국","냉장고",95.59
"2021. 09","전국","김치냉장고",93.01
"2021. 09","전국","에어컨",110.91
"2021. 09","전국","선풍기",90.22
"2021. 09","전국","공기청정기",106.16
"2021. 09","전국","세탁기",97.71
"2021. 09","전국","청소기",98.01
"2021. 09","전국","믹서",89.63
"2021. 09","전국","보온매트",107.14
"2021. 09","전국","비데",75.52
"2021. 09","전국","보일러",112.18
"2021. 09","전국","소형승용차",101.93
"2021. 09","전국","중형승용차",97.14
"2021. 09","전국","대형승용차",104.17
"2021. 09","전국","경승용차",105.73
"2021. 09","전국","다목적승용차",99.40
"2021. 09","전국","수입승용차",101.71
"2021. 09","전국","자전거",113.95
"2021. 09","전국","자동차용품",87.32
"2021. 09","전국","휴대전화기",96.37
"2021. 09","전국","TV",61.85
"2021. 09","전국","영상음향기기",92.23
"2021. 09","전국","사진기",101.13
"2021. 09","전국","컴퓨터",96.99
"2021. 09","전국","휴대용멀티미디어기기",113.01
"2021. 09","전국","프린터",117.04
"2021. 09","전국","피아노",105.99
"2021. 09","전국","현악기",108.66
"2021. 09","전국","헬스기구",96.77
"2021. 09","전국","면도기",98.12
"2021. 09","전국","헤어드라이어",75.98
"2021. 09","전국","손목시계",108.93
"2021. 09","전국","장신구",117.33
"2021. 09","전국","섬유제품",104.14
"2021. 09","전국","남자외의",104.54
"2021. 09","전국","남자상의",102.63
"2021. 09","전국","남자학생복",10.58
"2021. 09","전국","남자하의",103.14
"2021. 09","전국","남자내의",102.01
"2021. 09","전국","여자외의",110.21
"2021. 09","전국","원피스",103.17
"2021. 09","전국","여자상의",100.08
"2021. 09","전국","여자학생복",10.74
"2021. 09","전국","여자하의",110.00
"2021. 09","전국","여자내의",105.79
"2021. 09","전국","점퍼",107.77
"2021. 09","전국","티셔츠",106.99
"2021. 09","전국","스웨터",110.19
"2021. 09","전국","청바지",104.46
"2021. 09","전국","운동복",103.64
"2021. 09","전국","등산복",101.96
"2021. 09","전국","아동복",102.89
"2021. 09","전국","유아복",94.74
"2021. 09","전국","양말",99.70
"2021. 09","전국","모자",109.77
"2021. 09","전국","넥타이",100.44
"2021. 09","전국","장갑",104.19
"2021. 09","전국","침구",110.59
"2021. 09","전국","커튼",96.24
"2021. 09","전국","출판물",103.20
"2021. 09","전국","유아용학습교재",105.21
"2021. 09","전국","초등학교학습서",114.96
"2021. 09","전국","중학교학습서",106.47
"2021. 09","전국","고등학교학습서",112.57
"2021. 09","전국","교과서",0.01
"2021. 09","전국","대학교재",103.87
"2021. 09","전국","서적",103.06
"2021. 09","전국","신문",111.11
"2021. 09","전국","석유류",110.07
"2021. 09","전국","취사용LPG",121.56
"2021. 09","전국","등유",98.66
"2021. 09","전국","부탄가스",101.14
"2021. 09","전국","휘발유",108.64
"2021. 09","전국","경유",110.25
"2021. 09","전국","자동차용LPG",121.54
"2021. 09","전국","의약품",103.81
"2021. 09","전국","감기약",111.67
"2021. 09","전국","진통제",133.83
"2021. 09","전국","소화제",120.28
"2021. 09","전국","정장제",120.67
"2021. 09","전국","위장약",115.23
"2021. 09","전국","진해거담제",134.71
"2021. 09","전국","소염진통제",113.09
"2021. 09","전국","피부질환제",113.29
"2021. 09","전국","치과구강용약",115.98
"2021. 09","전국","조제약",93.66
"2021. 09","전국","한방약",120.75
"2021. 09","전국","비타민제",101.60
"2021. 09","전국","병원약품",92.62
"2021. 09","전국","화장품",98.44
"2021. 09","전국","샴푸",83.43
"2021. 09","전국","바디워시",64.89
"2021. 09","전국","기초화장품",100.94
"2021. 09","전국","기능성화장품",102.15
"2021. 09","전국","색조화장품",106.75
"2021. 09","전국","모발염색약",87.13
"2021. 09","전국","기타",103.24
"2021. 09","전국","담배",100.00
"2021. 09","전국","아동화",106.44
"2021. 09","전국","구두",121.83
"2021. 09","전국","운동화",103.25
"2021. 09","전국","실내화",104.08
"2021. 09","전국","주택수선재료",114.25
"2021. 09","전국","연탄",148.98
"2021. 09","전국","식기",113.50
"2021. 09","전국","컵",83.46
"2021. 09","전국","솥",101.82
"2021. 09","전국","프라이팬",89.19
"2021. 09","전국","냄비",97.48
"2021. 09","전국","수저",103.18
"2021. 09","전국","밀폐용기",91.94
"2021. 09","전국","부엌용용구",114.70
"2021. 09","전국","건전지",119.41
"2021. 09","전국","디지털도어록",94.68
"2021. 09","전국","세탁세제",88.31
"2021. 09","전국","섬유유연제",84.15
"2021. 09","전국","전구",91.79
"2021. 09","전국","부엌용세제",97.99
"2021. 09","전국","청소용세제",112.49
"2021. 09","전국","살충제",115.43
"2021. 09","전국","가정용비닐용품",129.83
"2021. 09","전국","키친타월",108.07
"2021. 09","전국","방향제",110.73
"2021. 09","전국","습기제거제",101.46
"2021. 09","전국","종이기저귀",101.16
"2021. 09","전국","생리대",100.61
"2021. 09","전국","안경",97.45
"2021. 09","전국","콘택트렌즈",91.27
"2021. 09","전국","의료측정기",101.98
"2021. 09","전국","보청기",101.36
"2021. 09","전국","치료재료",99.03
"2021. 09","전국","자동차타이어",96.39
"2021. 09","전국","컴퓨터소모품",111.18
"2021. 09","전국","저장장치",68.14
"2021. 09","전국","장난감",106.01
"2021. 09","전국","레저용품",106.19
"2021. 09","전국","운동용품",97.00
"2021. 09","전국","원예용품",105.29
"2021. 09","전국","애완동물용품",105.21
"2021. 09","전국","공책",107.15
"2021. 09","전국","스케치북",107.69
"2021. 09","전국","복사용지",106.63
"2021. 09","전국","기타문구",117.51
"2021. 09","전국","필기구",101.84
"2021. 09","전국","회화용구",110.51
"2021. 09","전국","칫솔",100.92
"2021. 09","전국","치약",105.07
"2021. 09","전국","비누",87.65
"2021. 09","전국","화장지",99.45
"2021. 09","전국","구강세정제",97.01
"2021. 09","전국","가방",108.31
"2021. 09","전국","핸드백",103.53
"2021. 09","전국","우산",98.56
"2021. 09","전국","유모차",100.51
"2021. 09","전국","지갑",92.16
"2021. 09","전국","전기 · 수도 · 가스",86.33
"2021. 09","전국","전기 · 수도 · 가스",86.33
"2021. 09","전국","상수도료",106.74
"2021. 09","전국","전기료",89.54
"2021. 09","전국","도시가스",77.46
"2021. 09","전국","지역난방비",79.75
"2021. 09","전국","집세",106.12
"2021. 09","전국","집세",106.12
"2021. 09","전국","전세",110.90
"2021. 09","전국","월세",100.89
"2021. 09","전국","공공서비스",99.97
"2021. 09","전국","공공서비스",99.97
"2021. 09","전국","하수도료",159.15
"2021. 09","전국","쓰레기봉투료",115.71
"2021. 09","전국","정화조청소료",112.30
"2021. 09","전국","외래진료비",114.60
"2021. 09","전국","한방진료비",111.77
"2021. 09","전국","약국조제료",121.04
"2021. 09","전국","치과진료비",107.81
"2021. 09","전국","입원진료비",105.13
"2021. 09","전국","도로통행료",99.64
"2021. 09","전국","열차료",97.15
"2021. 09","전국","도시철도료",107.93
"2021. 09","전국","시내버스료",112.32
"2021. 09","전국","시외버스료",113.23
"2021. 09","전국","고속버스료",107.96
"2021. 09","전국","택시료",116.96
"2021. 09","전국","국제항공료",117.04
"2021. 09","전국","우편료",134.26
"2021. 09","전국","유선전화료",100.33
"2021. 09","전국","휴대전화료",92.93
"2021. 09","전국","인터넷이용료",100.08
"2021. 09","전국","방송수신료",97.86
"2021. 09","전국","유치원납입금",93.46
"2021. 09","전국","고등학교납입금",0.01
"2021. 09","전국","전문대학납입금",100.28
"2021. 09","전국","국공립대학교납입금",98.34
"2021. 09","전국","사립대학교납입금",97.63
"2021. 09","전국","국공립대학원납입금",101.99
"2021. 09","전국","사립대학원납입금",102.69
"2021. 09","전국","보육시설이용료",95.90
"2021. 09","전국","요양시설이용료",126.70
"2021. 09","전국","부동산중개수수료",98.68
"2021. 09","전국","행정수수료",100.00
"2021. 09","전국","개인서비스",114.66
"2021. 09","전국","외식",114.66
"2021. 09","전국","김치찌개백반",116.52
"2021. 09","전국","된장찌개백반",115.95
"2021. 09","전국","비빔밥",115.92
"2021. 09","전국","설렁탕",119.21
"2021. 09","전국","갈비탕",129.84
"2021. 09","전국","삼계탕",112.49
"2021. 09","전국","해물찜",108.91
"2021. 09","전국","해장국",114.37
"2021. 09","전국","불고기",117.14
"2021. 09","전국","쇠고기(외식)",121.44
"2021. 09","전국","돼지갈비(외식)",114.98
"2021. 09","전국","삼겹살(외식)",116.05
"2021. 09","전국","오리고기(외식)",109.02
"2021. 09","전국","냉면",117.55
"2021. 09","전국","칼국수",116.92
"2021. 09","전국","죽(외식)",123.96
"2021. 09","전국","생선초밥",113.48
"2021. 09","전국","생선회(외식)",119.66
"2021. 09","전국","자장면",120.92
"2021. 09","전국","짬뽕",123.51
"2021. 09","전국","탕수육",114.32
"2021. 09","전국","볶음밥",121.47
"2021. 09","전국","돈가스",114.06
"2021. 09","전국","스테이크",115.69
"2021. 09","전국","스파게티",109.29
"2021. 09","전국","라면(외식)",123.77
"2021. 09","전국","김밥",136.34
"2021. 09","전국","떡볶이",123.23
